ID,A,B,NEITHER
development-453,0.46496965979114085,0.41778630497681973,0.1172440352320393
development-454,0.3192873321832734,0.6129678354285661,0.0677448323881605
development-455,0.3474082173858758,0.5640590202434801,0.08853276237064417
development-456,0.44658510593878187,0.3737546711170636,0.17966022294415454
development-457,0.39149192327674615,0.5221708010594108,0.08633727566384289
development-458,0.4428964297095554,0.4730226227398039,0.0840809475506408
development-459,0.41230434012475503,0.42527728054404773,0.1624183793311972
development-460,0.4346507844192761,0.40707159006827415,0.15827762551244962
development-461,0.344302748266116,0.5805152976819058,0.07518195405197814
development-462,0.3882155789823884,0.5204006421846871,0.09138377883292453
development-463,0.3936465479718231,0.4952734116547023,0.1110800403734747
development-464,0.41969037420795896,0.46265543685193133,0.11765418894010965
development-465,0.4272102188228732,0.4518009279422786,0.12098885323484822
development-466,0.38035711282579926,0.4956014338600447,0.12404145331415602
development-467,0.4502015192759328,0.4181852004409987,0.13161328028306843
development-468,0.4492940438154546,0.4380973833498235,0.1126085728347219
development-469,0.44714284703830065,0.43092565168059954,0.12193150128109967
development-470,0.4182029892297716,0.43219622912662825,0.14960078164360013
development-471,0.4329929191868142,0.445698062553637,0.12130901825954882
development-472,0.34380604078209354,0.5808161657941028,0.07537779342380375
development-473,0.3958793464820178,0.511299655313584,0.0928209982043982
development-474,0.4341193401579017,0.44578155681279946,0.12009910302929877
development-475,0.3796470027827499,0.554286107969598,0.06606688924765211
development-476,0.43513890201974437,0.4589674443163861,0.10589365366386967
development-477,0.4058467269633315,0.5137952039156778,0.08035806912099071
development-478,0.3154126091959171,0.45607344221840596,0.22851394858567697
development-479,0.3651096445468738,0.5312975376882846,0.10359281776484172
development-480,0.39177142493050526,0.515621020042091,0.09260755502740381
development-481,0.35371482556860856,0.563600683432522,0.08268449099886946
development-482,0.41423159184947805,0.4857473962417058,0.10002101190881622
development-483,0.38883598751264764,0.3482292778857308,0.26293473460162153
development-484,0.5351795685521084,0.30046367443851085,0.16435675700938085
development-485,0.4123777599657832,0.4831042822356445,0.1045179577985722
development-486,0.41758823282064456,0.3369466140008275,0.24546515317852793
development-487,0.5294326998456452,0.303854773450217,0.16671252670413772
development-488,0.5439328648633036,0.29438313965152074,0.16168399548517573
development-489,0.5344034204285174,0.3010081747682032,0.16458840480327933
development-490,0.39725550130720266,0.4962364039237178,0.10650809476907949
development-491,0.3722502340354467,0.5023715412383688,0.12537822472618437
development-492,0.4387609212022485,0.4537473128438537,0.10749176595389771
development-493,0.3749964226374577,0.5308669592432261,0.09413661811931612
development-494,0.4178858094023909,0.4830247694160717,0.09908942118153735
development-495,0.3994818796698912,0.5215939331526989,0.0789241871774099
development-496,0.38371377262347534,0.5412631752174534,0.07502305215907126
development-497,0.4181636516795699,0.4002190414842002,0.18161730683622987
development-498,0.3451435821855368,0.39768110672999646,0.2571753110844667
development-499,0.42013715956906045,0.4287998841515069,0.15106295627943261
development-500,0.43478560666432087,0.43036097882646374,0.13485341450921537
development-501,0.4995671415636976,0.31516372651696406,0.1852691319193383
development-502,0.3763360232710416,0.5312898102706992,0.0923741664582591
development-503,0.5579906209592226,0.2868052593324611,0.15520411970831632
development-504,0.37858069537099015,0.5193289374222593,0.10209036720675066
development-505,0.5376854700513557,0.29862629363803656,0.16368823631060772
development-506,0.5972951847324,0.37390560363023045,0.028799211637369666
development-507,0.39853305720276877,0.4910375979177995,0.1104293448794316
development-508,0.3564581219231044,0.549851048784841,0.09369082929205451
development-509,0.2776868730652912,0.6820505523471553,0.04026257458755342
development-510,0.33412372826288966,0.5958709528862023,0.07000531885090804
development-511,0.3701309935334144,0.5526308198971167,0.07723818656946901
development-512,0.4232305065447554,0.46661155261056947,0.11015794084467521
development-513,0.3546364987570882,0.5670855238267372,0.07827797741617468
development-514,0.4263221693724275,0.47061450054997855,0.10306333007759398
development-515,0.49581218043208075,0.31905740350652334,0.1851304160613958
development-516,0.3402042445953858,0.5791803684694692,0.08061538693514493
development-517,0.4273218569009158,0.4312014302064181,0.14147671289266608
development-518,0.40890609067485434,0.5129951271059705,0.07809878221917524
development-519,0.37387442272953464,0.5454128610479471,0.08071271622251835
development-520,0.4237527174738805,0.471198778525741,0.1050485040003785
development-521,0.4448534080501121,0.32255518674881456,0.23259140520107335
development-522,0.4444513607798721,0.44910966778607997,0.10643897143404805
development-523,0.3184464872924777,0.4052645870810236,0.27628892562649865
development-524,0.361979124632985,0.5431499226532918,0.09487095271372331
development-525,0.351450629723659,0.5515850355579599,0.09696433471838112
development-526,0.5294063505765221,0.30386396996655246,0.16672967945692554
development-527,0.3792619437674296,0.5455574579474692,0.07518059828510121
development-528,0.3535217156443637,0.5516356248383244,0.09484265951731187
development-529,0.3673190730395376,0.5405346789880853,0.09214624797237715
development-530,0.44650399835748344,0.35834469971430755,0.19515130192820893
development-531,0.4062152091432566,0.5071069025686872,0.08667788828805623
development-532,0.37084203837897883,0.3900471334099295,0.23911082821109167
development-533,0.40002657917360257,0.4956666954416583,0.10430672538473901
development-534,0.3679692894385975,0.5217232628508147,0.11030744771058776
development-535,0.39804221408240203,0.4926550063651371,0.10930277955246084
development-536,0.35976616754523205,0.532425386594667,0.1078084458601009
development-537,0.33824234568058287,0.5919079590943788,0.06984969522503835
development-538,0.43756820535837515,0.3820218778296144,0.18040991681201038
development-539,0.3283475045999587,0.6156209707391195,0.05603152466092185
development-540,0.3660607340320351,0.5381163265393756,0.09582293942858938
development-541,0.5702381114151143,0.280286140041862,0.1494757485430237
development-542,0.48123735953737806,0.39218571378678985,0.126576926675832
development-543,0.4082855764470552,0.5089584064291313,0.08275601712381359
development-544,0.5739755637248984,0.2782794338093848,0.14774500246571667
development-545,0.3241997731221473,0.6059308602808181,0.06986936659703452
development-546,0.4459685887267732,0.3329382850011348,0.22109312627209188
development-547,0.4227591434537364,0.47343299041345493,0.10380786613280875
development-548,0.3749336317090074,0.5376418602795596,0.08742450801143291
development-549,0.3708556575664502,0.5348741834353514,0.09427015899819823
development-550,0.41961856097360517,0.4490306108608015,0.13135082816559326
development-551,0.4040156144832549,0.4664016163164717,0.12958276920027345
development-552,0.4689858116483869,0.4317114773772555,0.09930271097435767
development-553,0.42775833177855577,0.4874939455395525,0.08474772268189164
development-554,0.5796983093104272,0.38501383301799186,0.035287857671580845
development-555,0.371683158660008,0.5377560137617375,0.09056082757825447
development-556,0.3655221851989588,0.5628697382317704,0.07160807656927087
development-557,0.4205039790282806,0.4753490050454112,0.10414701592630828
development-558,0.43040445962827295,0.4565364745957405,0.11305906577598654
development-559,0.42197344227395867,0.45645632792554097,0.12157022980050024
development-560,0.3901031589770565,0.3852129195373513,0.22468392148559216
development-561,0.4245526241737057,0.44372161590338915,0.13172575992290517
development-562,0.42760220874302607,0.4745800913384673,0.09781769991850663
development-563,0.33940514480289025,0.5849206864783733,0.07567416871873654
development-564,0.2535528683021413,0.7155833439877435,0.030863787710115245
development-565,0.41095841968155805,0.48503955002113736,0.10400203029730472
development-566,0.3748167620544009,0.5260630263543691,0.09912021159123001
development-567,0.4190947132986422,0.4479488424540038,0.13295644424735414
development-568,0.41870885357320503,0.4222317376040061,0.1590594088227887
development-569,0.3419402117929833,0.5737916971521136,0.08426809105490299
development-570,0.4333267829203097,0.4517756127529636,0.11489760432672676
development-571,0.33982233862580086,0.5812559248572055,0.07892173651699372
development-572,0.41429482263613043,0.4099814044662311,0.17572377289763857
development-573,0.3836000303410735,0.5135631505654877,0.10283681909343877
development-574,0.4194714479645241,0.4790066549267389,0.101521897108737
development-575,0.4008064789765892,0.4883481440181185,0.11084537700529218
development-576,0.5334374484087878,0.30155045768474614,0.16501209390646607
development-577,0.41606858857879914,0.4518968036202631,0.13203460780093762
development-578,0.4001727130259236,0.49402702039297686,0.10580026658109938
development-579,0.4244386803766294,0.4068276122575949,0.1687337073657756
development-580,0.3620526198502483,0.3885585307510533,0.24938884939869832
development-581,0.33405720710978865,0.5924793164635873,0.073463476426624
development-582,0.4052542585055606,0.3271561012945797,0.26758964019985965
development-583,0.4042623056200973,0.47700650287457225,0.1187311915053303
development-584,0.8507237439765345,0.1449390042297159,0.00433725179374948
development-585,0.3435053063825565,0.6099927799128154,0.0465019137046281
development-586,0.3620041240360183,0.544616666100286,0.09337920986369566
development-587,0.37761256589588216,0.5291584288808125,0.09322900522330525
development-588,0.3780680191779752,0.5364136903987338,0.08551829042329091
development-589,0.4619270443142017,0.4512180882017576,0.08685486748404074
development-590,0.3506893533899657,0.5660147701263188,0.08329587648371557
development-591,0.42957423595441013,0.4681961757394761,0.10222958830611382
development-592,0.5326989779191471,0.3020085731853791,0.16529244889547368
development-593,0.5360628475254601,0.2998054730232441,0.1641316794512959
development-594,0.41193581461018447,0.42957887107206894,0.1584853143177465
development-595,0.4414996398488829,0.4354085196991989,0.1230918404519183
development-596,0.3354605952940477,0.5729924394086474,0.09154696529730486
development-597,0.36472649191678586,0.5516211625436217,0.08365234553959255
development-598,0.5074343257426785,0.3194068011771192,0.17315887308020222
development-599,0.42508379318405376,0.46056039507058105,0.11435581174536531
development-600,0.3956579083854472,0.5054978094358354,0.0988442821787174
development-601,0.38034439599795855,0.40163625660849656,0.21801934739354484
development-602,0.40146255336369613,0.5236299123049296,0.07490753433137419
development-603,0.30412455017808027,0.6448836884617077,0.050991761360211975
development-604,0.3812557218054721,0.5195099077203261,0.09923437047420179
development-605,0.39799714828260796,0.44755235540503246,0.15445049631235963
development-606,0.4096756621851608,0.4668662152081567,0.12345812260668236
development-607,0.4160364787580485,0.467751532405497,0.11621198883645448
development-608,0.3598212764156843,0.5433554549761059,0.09682326860820975
development-609,0.4276252093243395,0.46712806079162655,0.10524672988403405
development-610,0.3913547277230757,0.4994369154065625,0.10920835687036175
development-611,0.42466141962350135,0.43810436308292827,0.13723421729357033
development-612,0.39420482176778165,0.4956269490146047,0.11016822921761368
development-613,0.39977119908456116,0.5092029429651515,0.09102585795028734
development-614,0.46505379000012304,0.4047808218172318,0.13016538818264525
development-615,0.42804776004891953,0.46947978757094644,0.10247245238013399
development-616,0.47927958005773896,0.3292001673337615,0.19152025260849956
development-617,0.3895710334141973,0.4990304838618594,0.11139848272394326
development-618,0.31903073651077885,0.6008460058759804,0.0801232576132407
development-619,0.33155993979755954,0.598039723133192,0.07040033706924849
development-620,0.35683956271394485,0.5494963326604028,0.09366410462565243
development-621,0.3264680957588694,0.6069967415539157,0.0665351626872149
development-622,0.33317822103093075,0.607518013423515,0.059303765545554415
development-623,0.4349593806346092,0.45669085276857063,0.10834976659682025
development-624,0.42288743047904437,0.46693646858173615,0.11017610093921948
development-625,0.37918512239344376,0.5153000074738219,0.10551487013273449
development-626,0.4169631033485918,0.41738212343566805,0.1656547732157401
development-627,0.5837811318383451,0.27298121199201797,0.143237656169637
development-628,0.3679590089388102,0.5514261571165318,0.08061483394465803
development-629,0.3005908558448354,0.6444445151781906,0.05496462897697388
development-630,0.4410252759131261,0.4575262996560318,0.10144842443084205
development-631,0.7336473624175329,0.24610333359525452,0.020249303987212502
development-632,0.36190705962351705,0.5426005829121913,0.09549235746429173
development-633,0.43920603946665265,0.29831247435162495,0.2624814861817224
development-634,0.36359781095991,0.5318643244847555,0.1045378645553345
development-635,0.3621855052029688,0.546545362438359,0.09126913235867212
development-636,0.3860905926911463,0.5184151301788325,0.0954942771300212
development-637,0.44550622129417633,0.41692020159658055,0.1375735771092432
development-638,0.431589644754041,0.450312795098976,0.11809756014698301
development-639,0.37800265251667337,0.5329263539448257,0.08907099353850094
development-640,0.797403440702141,0.19413977618234385,0.008456783115515171
development-641,0.3595964418409411,0.5831155968823298,0.057287961276729055
development-642,0.4183588902765488,0.4898062169514508,0.09183489277200022
development-643,0.3945908892885851,0.5134937127436981,0.09191539796771683
development-644,0.3840338153542361,0.5006297898332867,0.11533639481247734
development-645,0.40742359987521237,0.4726905864703738,0.11988581365441389
development-646,0.43500035029074396,0.44973598780496166,0.11526366190429445
development-647,0.43861300103162204,0.49251521828874933,0.06887178067962849
development-648,0.39515972904284696,0.5385183357515299,0.06632193520562321
development-649,0.5355541395133386,0.30017935934385315,0.16426650114280814
development-650,0.4392113187616231,0.4356732916091849,0.12511538962919214
development-651,0.4497439872849046,0.43943520946766845,0.11082080324742691
development-652,0.41719107827283264,0.42322628556529684,0.15958263616187063
development-653,0.33634174972458786,0.5716119316565704,0.09204631861884177
development-654,0.32054021302288727,0.6089260174355193,0.07053376954159336
development-655,0.3614000099059409,0.561128276593634,0.0774717135004253
development-656,0.6219697664598298,0.21090241199035004,0.16712782154982012
development-657,0.40490610249324477,0.47685774491895644,0.1182361525877987
development-658,0.37080374186518833,0.5080984073794993,0.1210978507553123
development-659,0.40125094861186833,0.3726361642562359,0.2261128871318958
development-660,0.3174039846063727,0.6113985374850875,0.07119747790853974
development-661,0.41590648946332515,0.4260841632290618,0.15800934730761318
development-662,0.37913095689374854,0.5175786129320715,0.10329043017417991
development-663,0.5802585637677967,0.27489010295236715,0.144851333279836
development-664,0.4127909728967388,0.48107742722999686,0.10613159987326441
development-665,0.38800054805370693,0.5057624853897674,0.10623696655652559
development-666,0.535481441717193,0.29457399133098744,0.16994456695181953
development-667,0.330811897723549,0.6129980554023744,0.056190046874076464
development-668,0.3715642484011241,0.5424491177709306,0.08598663382794529
development-669,0.33144014238387803,0.4017362200641692,0.26682363755195276
development-670,0.3738054272690736,0.389238418804799,0.23695615392612743
development-671,0.2718833936405638,0.6949972643866217,0.03311934197281451
development-672,0.3362038316365559,0.5988000620857226,0.06499610627772151
development-673,0.37239285208345646,0.5351336710183291,0.09247347689821438
development-674,0.4010201509420282,0.5128019051124205,0.08617794394555137
development-675,0.414691513484974,0.45721719379140174,0.12809129272362432
development-676,0.5642979624428428,0.27822115137742714,0.15748088617973
development-677,0.35544075913102047,0.5414044134114836,0.10315482745749596
development-678,0.3425321805102737,0.5747490116067807,0.08271880788294558
development-679,0.43306397347253717,0.4669793636781913,0.09995666284927161
development-680,0.38576722651619066,0.38610118570890295,0.2281315877749064
development-681,0.35152803807089045,0.5713603493288183,0.07711161260029124
development-682,0.5850599192832573,0.35198018970488987,0.06295989101185291
development-683,0.3807116792572067,0.4962144560315625,0.12307386471123084
development-684,0.3803638764987296,0.5138229048579478,0.10581321864332265
development-685,0.3873088880426814,0.5065366182797659,0.10615449367755281
development-686,0.5836213557687998,0.27306792935560487,0.14331071487559532
development-687,0.4151299836017973,0.4860081665543875,0.09886184984381527
development-688,0.3349531355128962,0.5833337870299284,0.08171307745717525
development-689,0.5371263666489335,0.2990352739235841,0.16383835942748234
development-690,0.33019994549657133,0.6132113603870242,0.056588694116404444
development-691,0.395149976695601,0.38425261809632383,0.2205974052080751
development-692,0.3594484155396333,0.5610520168602835,0.0794995676000831
development-693,0.42627644777528645,0.43526149802885394,0.1384620541958596
development-694,0.3851079503400065,0.5182536108010475,0.09663843885894607
development-695,0.3528053075528354,0.5445200650658059,0.1026746273813587
development-696,0.42896942826439755,0.4613306472761044,0.10969992445949818
development-697,0.370785840903873,0.5358599284260925,0.09335423067003458
development-698,0.3962232166930162,0.49800101739478075,0.10577576591220315
development-699,0.4351734256562053,0.3812769562855376,0.18354961805825698
development-700,0.3935754913172529,0.5085779833665635,0.09784652531618371
development-701,0.652644950247897,0.3388258542575276,0.008529195494575367
development-702,0.37114217513405534,0.4106878502744376,0.21816997459150697
development-703,0.4462236484796141,0.4158183427653517,0.13795800875503428
development-704,0.36816532872238583,0.54944281347391,0.08239185780370416
development-705,0.43841226365877844,0.4498564369646821,0.11173129937653946
development-706,0.3751191635312726,0.532595575224952,0.09228526124377534
development-707,0.3535770695288574,0.4140493064465843,0.23237362402455822
development-708,0.43108994372888165,0.4758167444659564,0.09309331180516205
development-709,0.38508366654370724,0.5119643051230042,0.10295202833328858
development-710,0.4371739117841325,0.39536755562754033,0.1674585325883272
development-711,0.35619193477150307,0.5413224421447999,0.10248562308369709
development-712,0.4238101192707181,0.3461529184526854,0.23003696227659634
development-713,0.43215953432591325,0.4457636474599733,0.12207681821411336
development-714,0.4254723152029415,0.46826284641417687,0.10626483838288159
development-715,0.46923921928342754,0.3282384266113663,0.20252235410520625
development-716,0.5757178992049933,0.2773415303441955,0.14694057045081124
development-717,0.4236957708979193,0.47782587322902376,0.09847835587305706
development-718,0.31458192286223363,0.6207513890826705,0.06466668805509587
development-719,0.34300286217179665,0.5673164232998841,0.08968071452831933
development-720,0.4137286813866926,0.47341353004583125,0.11285778856747626
development-721,0.6328635150815735,0.2458272331210385,0.121309251797388
development-722,0.24406544672055508,0.7222992297442447,0.033635323535200226
development-723,0.3434130323129846,0.5689296996768735,0.08765726801014208
development-724,0.3129096234293503,0.6237540051700279,0.0633363714006218
development-725,0.3968964493260979,0.5038056894528021,0.09929786122109989
development-726,0.321210994748503,0.6064144098055226,0.07237459544597438
development-727,0.3764015843697138,0.5433275957099704,0.08027081992031584
development-728,0.38977003962958456,0.5176341860567323,0.0925957743136831
development-729,0.3574623404107386,0.5715932675819112,0.07094439200735003
development-730,0.36120771543937025,0.5357282868415898,0.10306399771903998
development-731,0.7896160414135416,0.2001841870831589,0.010199771503299409
development-732,0.32093382614537475,0.6142006203438204,0.06486555351080482
development-733,0.3048747319564653,0.47365086160404574,0.22147440643948882
development-734,0.5354272095323439,0.3002756980756857,0.16429709239197043
development-735,0.3601395049127665,0.5542802777369833,0.08558021735025029
development-736,0.33682144591226015,0.600254840408292,0.06292371367944788
development-737,0.3878242867470115,0.5560131192259611,0.05616259402702736
development-738,0.44356784231370266,0.3101602454125515,0.2462719122737458
development-739,0.33752568562247953,0.5790207584276647,0.08345355594985573
development-740,0.4102617244099266,0.46031686143675277,0.12942141415332073
development-741,0.5318341765490755,0.3025580486694902,0.16560777478143437
development-742,0.4566905475558396,0.3952842934955381,0.14802515894862228
development-743,0.35798210655363916,0.5628695057304887,0.0791483877158721
development-744,0.4022382957624556,0.4887518901311679,0.10900981410637657
development-745,0.3685195050151472,0.5306950569051715,0.10078543807968131
development-746,0.4401589393312117,0.47134010681192196,0.08850095385686625
development-747,0.5449701473347776,0.29382958334069625,0.16120026932452616
development-748,0.42342935961222566,0.42194341498352056,0.15462722540425372
development-749,0.4254166661729676,0.4396313892009442,0.1349519446260882
development-750,0.3750311400638554,0.4938673610686949,0.1311014988674497
development-751,0.3475718235498806,0.5712747554420775,0.08115342100804193
development-752,0.4028677040311374,0.48451994865870435,0.11261234731015814
development-753,0.5288420234335772,0.3004198362784003,0.17073814028802242
development-754,0.3889726984465593,0.5165328598080804,0.09449444174536023
development-755,0.3660500233128109,0.5533834687593019,0.08056650792788717
development-756,0.5200781881511548,0.3084727461674892,0.1714490656813561
development-757,0.3764917621579454,0.5315089116690819,0.09199932617297266
development-758,0.4090473535065118,0.4738417942363215,0.1171108522571667
development-759,0.3291075624852764,0.5843831338199588,0.0865093036947647
development-760,0.36502493907458194,0.5374731954540549,0.09750186547136318
development-761,0.3910762193808124,0.5160811200010685,0.09284266061811894
development-762,0.3652295004620174,0.5425235412416479,0.0922469582963347
development-763,0.3217370253145658,0.4392764676309735,0.2389865070544606
development-764,0.3519884541331022,0.5420195059004412,0.10599203996645652
development-765,0.39620580042033887,0.5152468946076693,0.08854730497199187
development-766,0.36227311565882064,0.5653300686761628,0.07239681566501661
development-767,0.37459141719235667,0.531841273043355,0.0935673097642882
development-768,0.40288084153270576,0.48809358100052863,0.10902557746676558
development-769,0.3396388954345938,0.5639817672531515,0.09637933731225463
development-770,0.4365829298185631,0.41472692408171175,0.14869014609972514
development-771,0.4344139823608983,0.47284324633141017,0.09274277130769151
development-772,0.43705146715589654,0.453696427049936,0.10925210579416736
development-773,0.3664484860125066,0.5515112057184507,0.08204030826904284
development-774,0.42108791676882545,0.3562862516037976,0.22262583162737684
development-775,0.4133401623575003,0.45511853962065996,0.13154129802183975
development-776,0.32411003079960754,0.6079244034945107,0.06796556570588175
development-777,0.3349192851986832,0.5987745872231259,0.06630612757819074
development-778,0.362200452765796,0.5227250122506184,0.11507453498358551
development-779,0.3506706330395505,0.5475802757605581,0.10174909119989137
development-780,0.41494936963972684,0.44414235580265815,0.14090827455761482
development-781,0.41812963785219265,0.3097768567464915,0.2720935054013158
development-782,0.36309460985950337,0.5629238131290617,0.07398157701143492
development-783,0.40626271926803975,0.5205366509205904,0.07320062981136981
development-784,0.3408369181763185,0.5704814595170996,0.08868162230658201
development-785,0.47027476032557575,0.30361074648128966,0.2261144931931347
development-786,0.38405562702693635,0.5279330859151075,0.0880112870579562
development-787,0.34765979798905516,0.5635735817854702,0.08876662022547463
development-788,0.32539901140638733,0.6118916877094819,0.06270930088413085
development-789,0.40400394375300636,0.48307821080745006,0.11291784543954358
development-790,0.33437328121773446,0.5952936088093902,0.07033310997287533
development-791,0.3734223440293411,0.506651639927435,0.11992601604322395
development-792,0.4089554526882472,0.4587890619566768,0.13225548535507603
development-793,0.39479884260746023,0.5592324499006772,0.04596870749186253
development-794,0.3945131765048422,0.49323318642372405,0.11225363707143377
development-795,0.544051136003563,0.2943200490983059,0.16162881489813108
development-796,0.3508474499863295,0.5684925053519889,0.08066004466168152
development-797,0.32932565632964644,0.594009553845485,0.07666478982486864
development-798,0.42559408349223926,0.38327344224088183,0.19113247426687896
development-799,0.39869588025199876,0.5015999484209993,0.09970417132700198
development-800,0.3156004665869788,0.406002075232347,0.2783974581806742
development-801,0.3666690998175789,0.5642523260406055,0.06907857414181563
development-802,0.3573677892068478,0.5726736192326767,0.06995859156047556
development-803,0.34034484091919215,0.5866409195085229,0.07301423957228488
development-804,0.4931143349905321,0.32120121138357516,0.18568445362589273
development-805,0.4587947517617702,0.3845999252225241,0.15660532301570584
development-806,0.4499223650223677,0.40440522779008187,0.1456724071875505
development-807,0.5189931841358048,0.3087948766310729,0.1722119392331224
development-808,0.47046905645997394,0.334652793629817,0.19487814991020913
development-809,0.4031432544247868,0.5140746059861477,0.08278213958906551
development-810,0.43790004042831215,0.4393343160846349,0.12276564348705292
development-811,0.3065072743127011,0.6241870735779453,0.06930565210935352
development-812,0.41905603257199797,0.46606843598477166,0.11487553144323036
development-813,0.35542592326177874,0.5486859360160439,0.09588814072217737
development-814,0.40107226488294656,0.48398657449814275,0.1149411606189106
development-815,0.33486595593918744,0.5792170336832296,0.08591701037758298
development-816,0.4708483772275986,0.32722998817320403,0.20192163459919735
development-817,0.38565742190439234,0.3819273902631822,0.2324151878324255
development-818,0.47263322470882174,0.39003334944607,0.13733342584510813
development-819,0.4011902238462123,0.476668599605741,0.1221411765480467
development-820,0.35537682318699404,0.5418973297543729,0.10272584705863291
development-821,0.3617389249436079,0.5429828632997937,0.09527821175659842
development-822,0.42641341391903625,0.46569104501888914,0.10789554106207473
development-823,0.5446833217742433,0.2939827022617578,0.161333975963999
development-824,0.39903018517613337,0.5125329674872368,0.08843684733662992
development-825,0.426888640689551,0.4659195328178666,0.10719182649258234
development-826,0.4498307668412105,0.3726350738866678,0.17753415927212166
development-827,0.3648759483712144,0.5303629510773363,0.10476110055144924
development-828,0.40669027009742065,0.4585559398966238,0.1347537900059556
development-829,0.3819413173646443,0.510852696465558,0.10720598616979778
development-830,0.3512600585878405,0.5817750920996557,0.06696484931250371
development-831,0.35959477518709826,0.5640777843930271,0.07632744041987458
development-832,0.44339691273049947,0.41768984558617667,0.13891324168332372
development-833,0.38264766071638345,0.38688349556664026,0.23046884371697635
development-834,0.3315667454116144,0.5946440586838211,0.07378919590456437
development-835,0.5067994920116987,0.31327867044523794,0.1799218375430633
development-836,0.5590841111120205,0.2862197407780696,0.15469614810990992
development-837,0.341020870130257,0.42225886830527,0.2367202615644729
development-838,0.3220720036996627,0.6020966608428067,0.07583133545753071
development-839,0.3765368450138471,0.5089890659316152,0.11447408905453772
development-840,0.546467260088911,0.2930822588594981,0.16045048105159082
development-841,0.10847640880784869,0.3851696579724912,0.50635393321966
development-842,0.394047818416171,0.512921268245758,0.09303091333807109
development-843,0.39683631289703775,0.49491810866678776,0.10824557843617456
development-844,0.37092738543176107,0.535453832580046,0.09361878198819291
development-845,0.4435139928413564,0.4422058693705095,0.11428013778813421
development-846,0.3768653438894993,0.5324353544219417,0.09069930168855911
development-847,0.3809945932321243,0.5080911389725448,0.11091426779533095
development-848,0.5314052188442416,0.2979489409655829,0.17064584019017554
development-849,0.3919305762865211,0.4945415762936919,0.11352784741978691
development-850,0.33431274936875927,0.5789908297241089,0.08669642090713188
development-851,0.3723511606609184,0.5364225751321863,0.09122626420689536
development-852,0.3733544404052596,0.5439498880087091,0.08269567158603124
development-853,0.37377295910228064,0.5231755356649096,0.10305150523280976
development-854,0.7041119672149899,0.20433771921183383,0.09155031357317625
development-855,0.35393788350201105,0.5834717594266021,0.06259035707138677
development-856,0.3334557959721809,0.5909457657541672,0.07559843827365191
development-857,0.4464524359115596,0.420259572645026,0.1332879914434145
development-858,0.3509701764300577,0.5562513086303894,0.09277851493955289
development-859,0.42367618615444713,0.47021340113445625,0.10611041271109667
development-860,0.6544719921597495,0.3383501499126948,0.007177857927555715
development-861,0.4092445561541333,0.4940538884329079,0.09670155541295883
development-862,0.4883728836023121,0.37980731942653684,0.13181979697115098
development-863,0.33488117249899085,0.5993484653795899,0.06577036212141939
development-864,0.35507811542472667,0.5510750400829781,0.09384684449229527
development-865,0.452192448567882,0.37059921613124414,0.1772083353008738
development-866,0.34576280327952263,0.5727536357789854,0.08148356094149192
development-867,0.434878959864171,0.4360336863788688,0.1290873537569603
development-868,0.6441085511805343,0.31766070411084274,0.03823074470862297
development-869,0.3642377085437287,0.5623427638687926,0.07341952758747886
development-870,0.6308710386015179,0.3536663115004782,0.015462649898003855
development-871,0.6416017630792682,0.3487254344281034,0.009672802492628467
development-872,0.28434759949795396,0.5096663263473302,0.2059860741547158
development-873,0.4744165114968154,0.39381460613964786,0.1317688823635368
development-874,0.44055877521363346,0.44113178930398755,0.11830943548237903
development-875,0.3619050436198764,0.5533120149380643,0.08478294144205935
development-876,0.4945698076165653,0.3324967768478304,0.17293341553560423
development-877,0.3889167206083038,0.5154777195815825,0.0956055598101137
development-878,0.3923315098992181,0.5101817841292776,0.09748670597150429
development-879,0.4591013886725455,0.4238268336609057,0.11707177766654878
development-880,0.3842659669523099,0.4945262421393794,0.12120779090831064
development-881,0.37828758795724,0.5403899029015491,0.08132250914121085
development-882,0.37111911695348343,0.5323246345385105,0.09655624850800612
development-883,0.3618812692395783,0.5396101782942881,0.09850855246613359
development-884,0.328490662418805,0.6021607276579971,0.06934860992319793
development-885,0.3048688363972795,0.6292378954062127,0.0658932681965079
development-886,0.3802684038117464,0.5106402777282183,0.10909131846003538
development-887,0.3340797073583924,0.5809359986378497,0.08498429400375801
development-888,0.6903821533407773,0.24990437212831945,0.059713474530903234
development-889,0.3920851000041051,0.5618987731118745,0.04601612688402041
development-890,0.581973515359579,0.27396153994164196,0.14406494469877903
development-891,0.31212818733055614,0.6162504634278686,0.07162134924157525
development-892,0.4553593243870768,0.42219537215834885,0.12244530345457423
development-893,0.42407070332469887,0.48552693624332155,0.09040236043197951
development-894,0.4284044170773615,0.46507065964434224,0.10652492327829632
development-895,0.34580950243240904,0.5731302227015237,0.0810602748660673
development-896,0.3561167064001293,0.5402857840024126,0.1035975095974581
development-897,0.41100713029952324,0.43807600311897743,0.15091686658149936
development-898,0.5229007304359424,0.3063599567446933,0.1707393128193643
development-899,0.45404627119335295,0.4160239471601907,0.12992978164645633
development-900,0.3572014177218408,0.5537021552026912,0.08909642707546801
development-901,0.40543423732742284,0.5057953153135061,0.08877044735907104
development-902,0.43852361743772217,0.46456270715176984,0.09691367541050812
development-903,0.3425175382752699,0.5619339946123857,0.09554846711234452
development-904,0.3494631092534187,0.5629653479516332,0.087571542794948
development-905,0.19675132798591877,0.41446204004185305,0.3887866319722282
