Pronoun-offset,A-offset,B-offset,offsetPronoun-A,offsetPronoun-B,pre_predict-A,pre_predict-B,pre_predict-N,tar_predict-A,tar_predict-B,tar_predict-N,PronounType,GenderBin,CountNounA,CountNounB,Pronoun_binary,IsFinalPro,IsInitialPro
284,189,218,-95,-66,0.43475435399698475,0.4541510896248851,0.11109455637813018,0.3955023257057458,0.45808626544948255,0.14641140884477172,1,0,2,3,3,1,0
309,241,289,-68,-20,0.4890998051436293,0.39569612135892857,0.11520407349744238,0.42750753944454684,0.43630609662812,0.13618636392733321,0,0,2,1,0,1,0
314,222,241,-92,-73,0.503337660612302,0.38308353529043815,0.11357880409725966,0.32457209776993995,0.5492311427794655,0.12619675945059464,0,0,1,1,0,1,0
334,237,302,-97,-32,0.4151020870081745,0.4699950089409444,0.11490290405088084,0.4288500886867473,0.4489209505256958,0.12222896078755693,1,0,2,2,2,1,0
297,11,259,-286,-38,0.4447960869387069,0.44200887108444425,0.11319504197684871,0.5046185379764574,0.38497618019578195,0.1104052818277609,1,0,1,1,2,1,0
272,178,206,-94,-66,0.432492898517631,0.4561714741784134,0.11133562730395546,0.5255065156720613,0.357880536321187,0.11661294800675157,0,1,1,2,1,1,0
76,0,69,-76,-7,0.4558970772536817,0.4290597416142352,0.1150431811320831,0.4516834070018832,0.43273801148554003,0.11557858151257672,0,1,1,1,1,1,0
464,394,405,-70,-59,0.4425426852421093,0.4480111878568991,0.1094461269009918,0.4426034719625815,0.4627916957698903,0.09460483226752822,1,1,3,1,4,1,0
251,98,160,-153,-91,0.371206223361271,0.5080963453652934,0.12069743127343548,0.2946667747503719,0.5805908611146245,0.12474236413500375,1,1,1,1,4,1,0
309,246,344,-63,35,0.46894701151643187,0.4132258697955643,0.11782711868800365,0.4446105694750795,0.40055519607211737,0.15483423445280312,0,0,1,1,0,0,0
442,380,403,-62,-39,0.49828998124856677,0.3862848092912616,0.11542520946017173,0.46751444530259684,0.42374244196390143,0.10874311273350201,1,0,3,3,3,1,0
410,232,285,-178,-125,0.4278912695833497,0.4586230701000561,0.11348566031659447,0.312460979070282,0.5577722963504478,0.12976672457927044,0,1,3,1,1,1,0
144,0,101,-144,-43,0.46122847958487967,0.425707202655895,0.11306431775922521,0.5249257202080476,0.36624647063769333,0.10882780915425909,1,1,1,1,4,1,0
78,0,31,-78,-47,0.45620859166647093,0.43121044041718415,0.11258096791634463,0.49912398745000064,0.3807280947977037,0.12014791775229558,1,1,1,1,4,1,0
332,176,309,-156,-23,0.5215814672569948,0.3643175861094493,0.11410094663355598,0.42573403415754335,0.45152748243622254,0.12273848340623382,0,0,6,1,0,1,0
361,216,249,-145,-112,0.4734243115920088,0.41403335885036535,0.11254232955762578,0.48112667511048235,0.4205686634697922,0.09830466141972541,1,0,1,4,2,1,0
264,281,366,17,102,0.41463273426596775,0.47464052267817614,0.110726743055856,0.39789655912991256,0.49045384849060847,0.11164959237947919,1,1,2,1,4,0,1
401,328,411,-73,10,0.5161208815282718,0.36606951083130496,0.11780960764042328,0.35380919085188656,0.49909433132300457,0.1470964778251087,1,0,1,1,2,0,0
300,241,248,-59,-52,0.49628887634961005,0.3886777242883164,0.11503339936207341,0.446683540956648,0.4353794735018986,0.1179369855414533,1,0,1,2,2,1,0
90,0,71,-90,-19,0.45333495062632173,0.4342338217582681,0.11243122761541019,0.478540749039012,0.4141021139517952,0.10735713700919275,0,1,1,1,1,1,0
169,181,230,12,61,0.42994654322033293,0.4554552396985306,0.11459821708113622,0.4637216337135192,0.4165551402781946,0.1197232260082858,0,1,3,2,1,0,1
343,219,243,-124,-100,0.48407685163862324,0.4024418165910383,0.11348133177033863,0.3425015549118412,0.5262098066330219,0.13128863845513675,0,0,1,1,0,1,0
335,213,299,-122,-36,0.36407096208009604,0.5245191783577359,0.11140985956216815,0.4311185219587835,0.42929535679277364,0.13958612124844316,0,0,3,1,0,1,0
251,130,266,-121,15,0.41298543225716616,0.4740623773740905,0.11295219036874324,0.49001282336495555,0.3987756350119859,0.1112115416230585,1,0,3,1,2,0,0
308,193,217,-115,-91,0.46532420691619003,0.4244087838556141,0.1102670092281958,0.43009855004853137,0.45841284834197854,0.11148860160948995,0,0,1,1,0,1,0
379,280,335,-99,-44,0.40185315426421714,0.4884943550504975,0.10965249068528542,0.4280089758228904,0.4587931572396,0.11319786693750947,0,0,2,2,0,1,0
379,412,465,33,86,0.46772138321963075,0.41722271209881095,0.11505590468155823,0.4906443784122099,0.38959726626949115,0.11975835531829866,1,0,1,1,2,0,1
315,239,282,-76,-33,0.4913480704320592,0.3983314446022853,0.11032048496565554,0.24655462568885586,0.5975811591246473,0.15586421518649696,0,0,4,1,0,1,0
320,228,298,-92,-22,0.48287379252069396,0.4029470795090234,0.11417912797028298,0.5035328713825656,0.38844256508704256,0.10802456353039169,1,1,1,2,4,1,0
317,270,282,-47,-35,0.45314824094048195,0.431080674876738,0.11577108418278015,0.41974029880510955,0.46830719203163257,0.11195250916325793,0,1,1,1,1,1,0
401,242,274,-159,-127,0.4374944122805439,0.4517332974548486,0.11077229026460726,0.47762402546047106,0.4134220326541411,0.10895394188538764,0,0,2,1,0,1,0
300,192,431,-108,131,0.4371428594610821,0.4521967249032571,0.11066041563566145,0.3533822071124593,0.5271329827776434,0.11948481010989696,0,0,1,1,0,0,0
291,84,141,-207,-150,0.465497212125234,0.4192060949508834,0.1152966929238824,0.4827305586235408,0.40105992895763076,0.11620951241882845,1,1,1,1,4,1,0
402,430,562,28,160,0.47510626566374825,0.4092997080888108,0.11559402624744086,0.4787276008065041,0.39748418478442504,0.12378821440907094,0,0,3,2,0,0,1
302,235,241,-67,-61,0.4463869422990118,0.4407132123813736,0.11289984531961463,0.46210670937338244,0.4284146560912827,0.10947863453533456,1,0,2,1,2,1,0
561,370,433,-191,-128,0.46669637429157484,0.41512862608612844,0.11817499962229673,0.34248699149016687,0.513796970634188,0.14371603787564521,0,0,3,1,0,1,0
440,281,310,-159,-130,0.3477919001520485,0.5375558676978219,0.11465223215012897,0.3770648642727369,0.501370411423145,0.12156472430411773,1,0,1,1,3,1,0
377,241,401,-136,24,0.47370331420474365,0.4129468803321223,0.11334980546313407,0.405779073579385,0.45818152995814726,0.1360393964624676,1,0,2,1,2,0,0
560,410,535,-150,-25,0.43389693198360124,0.4534293242827614,0.11267374373363757,0.49465483535810606,0.3977732124825358,0.107571952159358,1,1,6,4,4,1,0
288,228,273,-60,-15,0.40918767324678795,0.4689440242412843,0.12186830251192739,0.42641398711308226,0.44687582254199576,0.12671019034492212,0,0,1,1,0,1,0
493,397,429,-96,-64,0.4886296573617711,0.4000184979422928,0.11135184469593609,0.421417709779241,0.4549068884903866,0.12367540173037238,1,0,1,1,2,1,0
409,343,426,-66,17,0.4448241692889716,0.44517276042063364,0.1100030702903948,0.4003298114263872,0.4733374847911525,0.12633270378246036,1,0,1,1,2,0,0
329,312,348,-17,19,0.46173404828893083,0.4255780541072481,0.11268789760382115,0.4515561674641495,0.44483203236207436,0.10361180017377616,1,0,1,1,2,0,0
261,225,355,-36,94,0.39890436002330526,0.48094634901275285,0.12014929096394186,0.32573018886098754,0.5358405509580242,0.1384292601809881,1,0,4,1,2,0,0
246,203,314,-43,68,0.45587803285449147,0.43143367243621583,0.11268829470929273,0.4167711500364946,0.448938958504931,0.13428989145857426,1,0,1,2,2,0,0
290,144,221,-146,-69,0.4588586695691217,0.42530747122475293,0.11583385920612552,0.4914380820949266,0.4057498861148367,0.10281203179023642,1,1,1,1,4,1,0
128,83,154,-45,26,0.42986893516888586,0.45634052481553206,0.11379054001558199,0.5127044062596886,0.37320692198870986,0.11408867175160137,1,1,1,1,4,0,0
580,452,668,-128,88,0.5610589875595985,0.32321490378378104,0.11572610865662036,0.41413968093053094,0.4628959743190674,0.12296434475040162,0,0,2,1,0,0,0
346,259,318,-87,-28,0.5100221259038783,0.37708087259974027,0.11289700149638156,0.5420624626356223,0.36937064551189536,0.08856689185248218,1,0,1,1,2,1,0
415,289,349,-126,-66,0.5432911781195706,0.3424950076613122,0.11421381421911705,0.5504077221987053,0.3435336108015105,0.10605866699978447,0,0,1,2,0,1,0
290,238,304,-52,14,0.4196539645398401,0.4716359748267793,0.10871006063338057,0.3656637318487336,0.47704988126633147,0.15728638688493507,1,0,3,2,2,0,0
388,421,437,33,49,0.4214644160941099,0.46575918827643586,0.11277639562945417,0.4301013033551784,0.45124394439247584,0.11865475225234624,0,0,1,2,0,0,1
247,218,236,-29,-11,0.4431308002576896,0.4439916509538804,0.11287754878843001,0.5061348328367977,0.3915264357716035,0.10233873139159874,0,1,1,2,1,1,0
351,319,336,-32,-15,0.4205343993290882,0.4652636819348064,0.11420191873610559,0.31231341583920835,0.5581717735564993,0.12951481060429218,1,1,1,2,4,1,0
143,0,210,-143,67,0.4434668819405945,0.4431691990086327,0.11336391905077274,0.4781324347382351,0.4136886168179674,0.10817894844379734,1,1,1,1,4,0,0
372,115,346,-257,-26,0.41116123943300925,0.46771046700014546,0.12112829356684539,0.3289098657930284,0.5379393853318921,0.1331507488750795,1,0,1,1,2,1,0
471,421,444,-50,-27,0.49313560304901666,0.3888176764701558,0.11804672048082746,0.47118511447508127,0.41167870942576745,0.1171361760991513,1,1,3,1,4,1,0
312,266,277,-46,-35,0.4572997695552765,0.42342195501902186,0.11927827542570192,0.40004090751532834,0.4919801183103986,0.10797897417427331,0,1,4,3,1,1,0
351,364,380,13,29,0.4056609913137054,0.4776955686966557,0.11664343998963875,0.40341661226294556,0.47843571949035446,0.11814766824669995,1,0,2,3,2,0,1
377,302,388,-75,11,0.4449388465176394,0.44145629920457524,0.11360485427778537,0.4488913629779275,0.4311564418301906,0.11995219519188159,1,0,1,1,2,0,0
430,205,415,-225,-15,0.4275467867317766,0.4581088908828457,0.11434432238537755,0.3356244175036467,0.5456492583148018,0.11872632418155137,1,0,1,1,2,1,0
133,111,151,-22,18,0.48373884453143023,0.4054605126374264,0.1108006428311435,0.45689221624249404,0.4329976758963026,0.11011010786120337,1,0,1,2,2,0,0
254,154,325,-100,71,0.4730979865549462,0.41253627686679245,0.11436573657826145,0.4266694458321581,0.46439243306870315,0.10893812109913892,1,1,1,2,4,0,0
397,304,328,-93,-69,0.43246833254447314,0.44914952461624114,0.11838214283928579,0.3031979584579577,0.5761413522722092,0.12066068926983312,0,0,1,2,0,1,0
308,213,295,-95,-13,0.4121775860200832,0.4765724370314273,0.11124997694848965,0.3741257493892486,0.5071033003566603,0.11877095025409118,1,1,1,2,4,1,0
280,188,211,-92,-69,0.48325994086752294,0.4019889373402925,0.11475112179218407,0.4493362451614333,0.4203949752497426,0.1302687795888241,0,1,1,1,1,1,0
250,164,215,-86,-35,0.42557733828438515,0.46239635634476667,0.11202630537084829,0.503015321094332,0.37746604060937444,0.11951863829629346,0,0,3,1,0,1,0
246,142,215,-104,-31,0.41373418985268856,0.4734310273091951,0.11283478283811617,0.2591785773423699,0.6135870876844182,0.127234334973212,0,1,1,1,1,1,0
190,156,176,-34,-14,0.46155964966850216,0.4271947299924364,0.11124562033906168,0.4219418732612287,0.4719327709158777,0.10612535582289356,1,0,1,1,2,1,0
257,90,204,-167,-53,0.44028258516476454,0.4467530320151613,0.11296438282007422,0.4990242749849101,0.39297411838840446,0.10800160662668541,1,0,1,1,2,1,0
305,144,248,-161,-57,0.4508401481661655,0.4327677622768551,0.1163920895569795,0.4915001263957063,0.39315768355542285,0.11534219004887068,0,0,4,2,0,1,0
273,112,223,-161,-50,0.47945231144274575,0.4034966076010192,0.1170510809562348,0.47879840292611675,0.4138765157473119,0.10732508132657151,1,0,1,1,2,1,0
344,326,370,-18,26,0.4109200087045298,0.4757306468830235,0.11334934441244647,0.34372997504271485,0.525691757125445,0.1305782678318402,0,1,2,3,1,0,0
255,123,210,-132,-45,0.4369695019691497,0.44973725606837656,0.11329324196247377,0.4512964070961555,0.43000484420457846,0.11869874869926589,1,1,1,1,4,1,0
390,336,366,-54,-24,0.45377575455956537,0.4318993073315085,0.114324938108926,0.4319262446026701,0.430341334724545,0.1377324206727849,0,1,3,2,1,1,0
376,211,254,-165,-122,0.4027990135015238,0.48717782495623735,0.11002316154223868,0.47563428815961817,0.41495428030762044,0.10941143153276152,1,1,1,3,4,1,0
266,147,217,-119,-49,0.45125891733331486,0.4347558550452107,0.11398522762147478,0.41391068462651176,0.4818426334698772,0.10424668190361093,0,0,1,1,0,1,0
464,324,400,-140,-64,0.4097104268179344,0.4748636618262572,0.11542591135580849,0.43761561507218977,0.44868333621833656,0.11370104870947355,0,0,2,1,0,1,0
330,171,251,-159,-79,0.41651278276930653,0.4661328011954684,0.11735441603522523,0.4395352789383168,0.4430907406993855,0.11737398036229779,0,0,1,3,0,1,0
594,502,640,-92,46,0.4486621288354664,0.43936700776529175,0.11197086339924182,0.3556024544161239,0.5303777354084688,0.11401981017540735,1,0,1,2,2,0,0
321,66,102,-255,-219,0.48274969090382736,0.3971384034015185,0.1201119056946542,0.5077631075258707,0.376795620257869,0.11544127221626016,0,0,1,1,0,1,0
260,222,242,-38,-18,0.4492683562495846,0.4381415381220579,0.11259010562835743,0.48239971979397545,0.3893677354415465,0.12823254476447815,1,0,2,1,2,1,0
321,232,291,-89,-30,0.46055606079483,0.4231773098584295,0.11626662934674069,0.47307496010627104,0.41121113001735576,0.11571390987637337,0,1,1,1,1,1,0
342,260,305,-82,-37,0.4458618793043526,0.44025624683692294,0.11388187385872434,0.44932931295651196,0.4543760626177947,0.09629462442569327,1,0,1,2,3,1,0
351,213,249,-138,-102,0.45439119634620456,0.43279323150657695,0.11281557214721864,0.36993278797551804,0.51016446938923,0.11990274263525211,0,0,2,1,0,1,0
398,24,103,-374,-295,0.460060120253063,0.4271466749072977,0.11279320483963948,0.33355159840272897,0.5502056584846549,0.11624274311261608,0,0,1,1,0,1,0
307,342,377,35,70,0.47571517167198196,0.40350818746085265,0.12077664086716555,0.3139440767427922,0.563226888163815,0.12282903509339295,1,0,3,3,2,0,1
280,197,302,-83,22,0.5295157091188851,0.3560075332637373,0.11447675761737769,0.5011297968822783,0.39188806906946294,0.10698213404825864,1,1,1,1,4,0,0
133,18,52,-115,-81,0.4352923749152323,0.4517550302095391,0.11295259487522881,0.4693803328447602,0.41393128485641345,0.1166883822988265,1,1,1,1,4,1,0
301,324,345,23,44,0.49433800381252,0.3874924750104541,0.11816952117702571,0.4962742259718142,0.397529417512206,0.10619635651597982,1,0,1,1,2,0,1
382,402,423,20,41,0.49519418607077853,0.386258481656362,0.1185473322728594,0.44932436179933205,0.415432502632032,0.13524313556863593,1,0,3,1,2,0,1
277,298,322,21,45,0.4304822176084447,0.4533137560342537,0.11620402635730177,0.4087544167550981,0.453737536956883,0.13750804628801902,1,1,4,1,4,0,1
333,280,352,-53,19,0.5199120075711183,0.3622823724272737,0.11780562000160788,0.32902387735993444,0.5191869345552308,0.15178918808483502,1,1,1,1,4,0,0
184,133,151,-51,-33,0.43519618344705574,0.4538422942115279,0.11096152234141628,0.4961404003157752,0.39832327278600077,0.10553632689822404,1,1,3,4,4,1,0
322,162,249,-160,-73,0.4339369370464966,0.4544467567126913,0.11161630624081213,0.4225132876877491,0.4587580242861155,0.11872868802613548,1,0,2,1,2,1,0
293,206,270,-87,-23,0.466615656749517,0.4198070940408731,0.11357724920961,0.4760411477474818,0.41241207436638594,0.11154677788613211,1,1,1,3,4,1,0
311,205,292,-106,-19,0.46115070821149257,0.4253375643970946,0.11351172739141276,0.4760490082179071,0.4114041765273634,0.11254681525472952,0,0,1,1,0,1,0
466,369,498,-97,32,0.5256010453285812,0.3625855108858111,0.1118134437856077,0.3476996934902413,0.5404527532301124,0.11184755327964636,1,1,1,1,4,0,0
450,270,335,-180,-115,0.5068488821922004,0.37845868870495813,0.11469242910284136,0.3898612481142827,0.5015040848926089,0.1086346669931084,1,0,1,3,3,1,0
456,470,487,14,31,0.47996143930755836,0.40281690485281835,0.11722165583962336,0.26622210109034,0.5800916134636145,0.1536862854460454,1,0,1,3,2,0,1
81,129,144,48,63,0.4358591853711392,0.45183144238034073,0.11230937224851999,0.49220887819158776,0.4019010989723824,0.10589002283602977,0,0,1,2,0,0,1
339,301,382,-38,43,0.43267049728272633,0.45607951574441347,0.11124998697286026,0.17300733068336444,0.682193272344754,0.1447993969718814,1,1,1,2,4,0,0
204,101,176,-103,-28,0.4447960869387069,0.44200887108444425,0.11319504197684871,0.5046185379764574,0.38497618019578195,0.1104052818277609,1,0,2,1,2,1,0
136,158,172,22,36,0.4447960869387069,0.44200887108444425,0.11319504197684871,0.5046185379764574,0.38497618019578195,0.1104052818277609,0,1,1,1,1,0,1
324,245,279,-79,-45,0.422408199070755,0.46618836519808804,0.11140343573115723,0.41863980601944056,0.4676211421307037,0.11373905184985562,0,0,1,1,0,1,0
474,526,575,52,101,0.4618071452148157,0.4183524117764655,0.11984044300871857,0.4219734866352451,0.4708379939546719,0.10718851941008295,0,0,3,3,0,0,1
291,210,235,-81,-56,0.41382524012909117,0.4778801874875987,0.10829457238331011,0.4273658283759743,0.46083699313500004,0.11179717848902584,0,1,2,2,1,1,0
273,300,327,27,54,0.42671158635526313,0.45753273702982655,0.11575567661491032,0.5406861203349231,0.3602635037179946,0.09905037594708241,0,0,1,1,0,0,1
308,13,258,-295,-50,0.4447960869387069,0.44200887108444425,0.11319504197684871,0.5046185379764574,0.38497618019578195,0.1104052818277609,0,1,1,1,1,1,0
283,232,301,-51,18,0.45597184957079734,0.4318791317788983,0.11214901865030424,0.5116108835886926,0.3757526339727803,0.11263648243852727,1,0,1,3,2,0,0
296,233,261,-63,-35,0.4528551788501115,0.43374376498264733,0.11340105616724123,0.45199965150217847,0.43315318687699106,0.11484716162083054,1,1,2,1,4,1,0
583,479,510,-104,-73,0.44116825423721956,0.44355662384730754,0.11527512191547275,0.3886943493546859,0.47466271425916357,0.13664293638615052,0,0,2,3,0,1,0
402,333,361,-69,-41,0.5721810947872579,0.3104074599840225,0.11741144522872,0.4957939765794665,0.4178813774173316,0.08632464600320165,0,1,1,1,1,1,0
430,281,314,-149,-116,0.47913822713684207,0.40787164370542844,0.1129901291577295,0.46258729485785954,0.42606942976677914,0.11134327537536094,1,1,4,1,4,1,0
303,158,218,-145,-85,0.4620265720111077,0.427380858152866,0.11059256983602629,0.40868227014095193,0.4747244375709177,0.11659329228813077,1,1,2,2,4,1,0
403,284,313,-119,-90,0.467861196707154,0.40983546062067655,0.12230334267216965,0.37238457595968766,0.506687011739768,0.12092841230054463,1,0,1,1,2,1,0
342,194,255,-148,-87,0.4791287192955437,0.4041035859325299,0.11676769477192647,0.38484178891216125,0.500311650536044,0.1148465605517949,0,1,1,1,1,1,0
232,268,292,36,60,0.44513239565724394,0.43717163039339113,0.1176959739493649,0.49781355277583744,0.4003618078182731,0.10182463940588939,1,0,1,1,2,0,1
357,293,306,-64,-51,0.476692566122418,0.41138615100262454,0.11192128287495738,0.41638377438306867,0.44101437009284644,0.14260185552408466,0,0,1,2,0,1,0
199,103,134,-96,-65,0.4421412447303709,0.4395257765300531,0.11833297873957573,0.34298164249738405,0.5432209915568775,0.11379736594573854,0,1,2,2,1,1,0
398,257,370,-141,-28,0.45433159964483666,0.4283012369685371,0.1173671633866264,0.5073709452668443,0.3595378560313122,0.1330911987018434,1,0,2,1,2,1,0
350,261,339,-89,-11,0.4642501849907135,0.4185461672339174,0.11720364777536879,0.4698115129642868,0.4026608543660335,0.12752763266967956,1,1,1,1,4,1,0
310,171,252,-139,-58,0.4437259582957123,0.44307185538668764,0.11320218631760011,0.49291989693716487,0.38109190748734445,0.12598819557549065,1,0,1,2,2,1,0
118,134,238,16,120,0.4448811972849147,0.4415014857600341,0.11361731695505091,0.4675836634932571,0.4239948059252432,0.10842153058149973,1,0,2,1,2,0,1
330,169,258,-161,-72,0.4601791548784493,0.43093680100454623,0.10888404411700432,0.30377468176033146,0.5688313656225269,0.12739395261714176,0,0,2,1,0,1,0
305,412,422,107,117,0.4514296857374605,0.4333138002087544,0.11525651405378515,0.44448693458788147,0.4440868260933767,0.1114262393187416,1,0,2,2,2,0,1
297,233,261,-64,-36,0.4624027855961124,0.42692521526033833,0.110671999143549,0.3885818387479751,0.47915017586847036,0.13226798538355428,1,0,1,1,2,1,0
277,235,250,-42,-27,0.48876425098728654,0.3961402788311086,0.11509547018160492,0.390608712822332,0.49378482431486326,0.11560646286280496,1,0,1,1,2,1,0
306,338,360,32,54,0.4636932535011658,0.42598388531666126,0.11032286118217298,0.38519184993783795,0.5182325331768073,0.09657561688535503,1,0,2,1,2,0,1
392,282,361,-110,-31,0.3970196187263774,0.48940553404646625,0.11357484722715619,0.30147988151129107,0.5516480001800186,0.1468721183086903,0,1,1,2,1,1,0
278,225,256,-53,-22,0.4225632820423814,0.46658448243288975,0.11085223552472892,0.4481056221985868,0.4395605902586969,0.11233378754271625,1,1,3,3,4,1,0
315,263,297,-52,-18,0.4614150994222555,0.4222018331887518,0.11638306738899248,0.5378065219763972,0.3546126982053201,0.10758077981828269,0,1,1,1,1,1,0
159,186,220,27,61,0.4529023362312677,0.4338701492099943,0.1132275145587382,0.5117478571227981,0.37300402599815585,0.11524811687904585,1,1,1,1,4,0,1
429,336,466,-93,37,0.40595627512548216,0.4833727218146639,0.11067100305985411,0.29238647734083517,0.5781734847120866,0.12944003794707823,1,0,1,3,2,0,0
233,301,312,68,79,0.4778510323542324,0.4067344669368485,0.11541450070891902,0.5047155574005688,0.38312152717547426,0.11216291542395694,1,1,1,1,4,0,1
282,178,241,-104,-41,0.4384565008025067,0.4488886450669741,0.11265485413051929,0.4854391548464939,0.40399517857996453,0.1105656665735416,1,0,1,2,3,1,0
270,241,260,-29,-10,0.43825581839283545,0.44745933438053337,0.11428484722663104,0.4602383028215301,0.43540567438571826,0.10435602279275144,1,0,2,2,2,1,0
376,333,389,-43,13,0.3961404027689865,0.4899571163760313,0.11390248085498234,0.4041741216582903,0.46798262997210305,0.12784324836960687,1,0,1,1,2,0,0
267,237,253,-30,-14,0.48592722678592903,0.39891491643937205,0.11515785677469893,0.4576296175914241,0.40883552353103936,0.13353485887753683,1,0,1,2,2,1,0
419,333,357,-86,-62,0.48827919442429607,0.3950093364689045,0.11671146910679941,0.40580136557589797,0.47035168351514045,0.12384695090896164,0,0,1,1,0,1,0
328,333,364,5,36,0.43425757647940083,0.45424771819245513,0.11149470532814415,0.4234996437783289,0.4525880295144532,0.12391232670721784,1,0,1,4,3,0,1
512,379,420,-133,-92,0.48089603169202144,0.4055982591488583,0.11350570915911999,0.3671832966827802,0.5231483576565851,0.10966834566063469,0,0,1,2,0,1,0
332,225,232,-107,-100,0.44561478394416904,0.44071345842739335,0.11367175762843772,0.43388131781010925,0.4505287400688348,0.11558994212105564,1,0,2,2,2,1,0
292,309,433,17,141,0.39995241144241633,0.4889595294935239,0.11108805906405979,0.26928300822034235,0.5842070559937658,0.146509935785892,1,1,1,1,4,0,1
351,51,329,-300,-22,0.485403384167881,0.40131595215042914,0.1132806636816897,0.49586342151021234,0.3912779560565928,0.11285862243319467,0,0,1,1,0,1,0
430,244,314,-186,-116,0.44109478389538176,0.44304706417151213,0.11585815193310618,0.3903464492439703,0.47780007263721136,0.13185347811881862,1,1,1,1,4,1,0
249,259,338,10,89,0.440678101235022,0.4396965095285279,0.11962538923645018,0.3442045040605504,0.5310576327814358,0.1247378631580136,0,1,3,2,1,0,1
390,327,348,-63,-42,0.4285833994965408,0.4601608864971448,0.11125571400631437,0.45657523415111795,0.422824054713454,0.12060071113542803,1,0,3,2,2,1,0
297,346,431,49,134,0.622723924753977,0.25705808122133816,0.12021799402468453,0.4619628885823413,0.42870618293364765,0.1093309284840112,1,1,2,1,4,0,1
327,181,247,-146,-80,0.46501116060115044,0.42008044625085195,0.11490839314799757,0.379512305311273,0.4983897874448098,0.12209790724391724,0,1,1,3,1,1,0
343,244,287,-99,-56,0.4313495650972447,0.45802622945294436,0.11062420544981108,0.38134563540952354,0.49931266866648816,0.11934169592398838,1,0,4,2,2,1,0
388,341,400,-47,12,0.548109205892507,0.3279813273831938,0.12390946672429934,0.296030850672394,0.576721348383963,0.12724780094364332,1,0,1,4,2,0,0
194,127,182,-67,-12,0.4641912016586805,0.42266369535727116,0.11314510298404828,0.38041577288804385,0.4961322924875746,0.1234519346243817,0,1,2,1,1,1,0
238,124,135,-114,-103,0.4447960869387069,0.44200887108444425,0.11319504197684871,0.5046185379764574,0.38497618019578195,0.1104052818277609,1,1,1,3,4,1,0
433,154,354,-279,-79,0.4514789086693498,0.4405932583711455,0.10792783295950462,0.4588387687268594,0.40827735443642943,0.13288387683671118,0,0,1,1,0,1,0
387,232,352,-155,-35,0.4736080081764247,0.4122439493072393,0.1141480425163357,0.5226189798590956,0.36597228929370246,0.11140873084720196,0,1,3,1,1,1,0
346,0,210,-346,-136,0.4447960869387069,0.44200887108444425,0.11319504197684871,0.5046185379764574,0.38497618019578195,0.1104052818277609,1,0,1,1,3,1,0
315,240,287,-75,-28,0.5010354143609874,0.3856166316274246,0.11334795401158768,0.49176432268765125,0.3925533561193341,0.11568232119301439,1,0,1,1,2,1,0
460,309,347,-151,-113,0.5165794424950193,0.36674160817551377,0.11667894932946675,0.4636674962882046,0.4400257043684383,0.09630679934335706,0,1,2,2,1,1,0
297,192,269,-105,-28,0.373927912744076,0.5080863303246846,0.11798575693123968,0.38820154045682387,0.49455620528968297,0.11724225425349304,0,0,2,1,0,1,0
276,150,240,-126,-36,0.45224047611519835,0.43512692985543866,0.11263259402936272,0.5251447566747053,0.35156914685286994,0.12328609647242499,1,0,1,1,2,1,0
417,349,466,-68,49,0.4479870177136825,0.43970016103239634,0.1123128212539213,0.2864727420261048,0.585105980485759,0.12842127748813623,1,0,1,2,2,0,0
233,290,322,57,89,0.46639929330110835,0.41631461600558795,0.1172860906933037,0.3804016672723733,0.49311563001292696,0.12648270271469972,1,0,3,1,2,0,1
374,316,416,-58,42,0.39909292546285513,0.4915370796458868,0.10936999489125834,0.4090944121336171,0.48050615709412486,0.1103994307722578,1,0,2,1,2,0,0
364,211,279,-153,-85,0.519162598155841,0.368232910199269,0.11260449164488998,0.4975761455322691,0.37975465300343964,0.12266920146429126,0,0,1,1,0,1,0
361,286,333,-75,-28,0.5024641873249042,0.38128492758443705,0.11625088509065906,0.4480629307360324,0.4291827721340623,0.12275429712990532,1,1,1,2,4,1,0
660,547,589,-113,-71,0.3427207689482873,0.5438746548632207,0.11340457618849205,0.3639958022314641,0.4975071269344794,0.13849707083405657,0,0,1,3,0,1,0
282,192,266,-90,-16,0.4554480849797432,0.4309603336433032,0.11359158137695365,0.3923543282854596,0.48871568446377456,0.118929987250766,0,1,1,1,1,1,0
273,224,259,-49,-14,0.4850809233667933,0.4009760924132045,0.11394298422000239,0.46309897927143606,0.417354975515636,0.11954604521292783,1,0,4,1,3,1,0
252,198,283,-54,31,0.3444393917311625,0.5403665814964825,0.11519402677235487,0.44566226864224767,0.43933454271845784,0.11500318863929468,1,0,1,2,2,0,0
326,303,361,-23,35,0.49561541720711,0.3898086917158676,0.11457589107702232,0.4260386888597461,0.4571385916274602,0.11682271951279348,1,0,1,3,2,0,0
323,256,290,-67,-33,0.467046097640397,0.42125427735986615,0.11169962499973672,0.3947445933160643,0.5008170341559963,0.1044383725279392,1,0,1,3,3,1,0
325,174,202,-151,-123,0.5090191307142657,0.3780477965175234,0.11293307276821074,0.4395817027928567,0.46206976749892636,0.0983485297082168,0,0,1,1,0,1,0
347,294,320,-53,-27,0.40959798474028103,0.47731185529355163,0.11309015996616718,0.4565162648736727,0.4406583015605172,0.10282543356581014,1,0,3,1,3,1,0
472,490,497,18,25,0.4820975454694772,0.40118005200988305,0.1167224025206396,0.3110558608849615,0.5648207630543916,0.12412337606064652,1,0,1,3,2,0,1
